fruit,folder,path,area_frac,perimeter_norm,eccentricity,solidity,extent,circularity,aspect_ratio,equiv_diam_norm,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_H,std_H,mean_S,std_S,mean_V,std_V,hue_hist0,hue_hist1,hue_hist2,hue_hist3,hue_hist4,hue_hist5,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_dissimilarity,glcm_ASM,lbp0,lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,dark_ratio,brown_ratio,sat_std,coverage
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.36.21 PM.png,0.6535840707964602,2.589467163577445,0.5387398916950256,0.9175673996769785,0.7654954394693201,0.6078899913877731,1.046875,0.6426478101561742,3.1870446597941213,7.914442745220271,11.847758814244022,12.820734985293315,25.162123302717028,17.113601143125333,25.899804673664118,205.33013916015625,37.55496597290039,148.92999267578125,47.811546325683594,77.18749237060547,50.72868347167969,15.902443885803223,5.448787689208984,160.7052001953125,55.49663543701172,205.3302764892578,37.555137634277344,0.9992552995681763,0.0004062013467773795,0.0,0.0,0.0,0.00033850112231448293,12.159485333680108,0.7062605000985098,0.24164642406717257,0.9300233704592954,1.0865921914071661,0.0584217097861455,0.009173380272154898,0.027249339922821747,0.03418861282242231,0.13587434838534967,0.4051519870015571,0.23258411752758784,0.06167490352718164,0.03466251438629747,0.023965879087400988,0.03547491706722632,6.770022341073725e-05,0.08736713831155643,55.49663543701172,0.6535840707964602
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.37.11 PM.png,0.6339240345528455,2.28109517423057,0.3060581866622669,0.9567426366621132,0.745341846831709,0.7560613524099493,1.0727848101265822,0.6313527150672203,3.199628186081757,9.016435798582267,11.60429306329466,13.642034371279694,-26.27157938627066,-18.9270583609113,27.03113239902134,160.87591552734375,40.63307189941406,117.57396697998047,48.72773361206055,115.4531478881836,47.216766357421875,77.69645690917969,86.26678466796875,79.65869903564453,40.72627258300781,160.87705993652344,40.63507080078125,0.5741446018218994,0.0018035168759524822,1.2524422345450148e-05,0.0,0.0,0.424039363861084,6.083455989722525,0.7503203835807388,0.2648817371636416,0.9572172054823695,0.765022294986815,0.07017336378393808,0.02119132308000601,0.04362256399979961,0.04843194228746055,0.13244576925003756,0.3132733830970392,0.19948900355693602,0.07821501928761083,0.05393016381944792,0.045476178548168926,0.0639246530734933,0.002329542608085767,0.013852011422273432,40.72627258300781,0.6339240345528455
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.38.38 PM.png,0.6678248937677054,2.4094657588594917,0.3872840317450318,0.9500047224758367,0.7925564048013027,0.7202183868250216,1.03003003003003,0.6508830896406014,3.196814858234358,8.575860011640245,11.789528280643015,13.310456822239908,26.54591757054802,17.60112796170319,25.869855997162173,192.04542541503906,54.02365493774414,142.9818572998047,67.62816619873047,69.33368682861328,41.76877975463867,16.889698028564453,6.84237003326416,168.20870971679688,38.92436981201172,192.0457305908203,54.02396774291992,0.9992267489433289,0.00033140016603283584,4.4186690502101555e-05,3.314001514809206e-05,0.0,0.0003645401739049703,5.826961487623475,0.889669077217274,0.26240528115339895,0.9701814928199319,0.4280477866392418,0.0688733390242661,0.004982049157691245,0.020590996962165146,0.01088097210715272,0.1015962441314554,0.25972935653134493,0.267892847279757,0.06819110742888705,0.06152996409831538,0.16818558409279205,0.03642087821043911,0.009831538249102458,0.2947804473902237,38.92436981201172,0.6678248937677054
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.40.00 PM.png,0.5007147305253623,1.9120148836937136,0.4419003434043538,0.9856657286936171,0.8080327063848254,0.8597941672082189,1.0484429065743945,0.5643371534353788,3.197546881177574,8.326618035377882,11.247562287305003,14.323739390775676,27.122678812486498,18.78439888266865,27.71146216720861,142.35545349121094,40.7990837097168,83.71088409423828,37.07846450805664,65.86961364746094,33.19915771484375,7.675806045532227,11.075188636779785,140.45767211914062,29.245784759521484,142.35557556152344,40.79905700683594,0.9954350590705872,0.00033918904955498874,2.8265754735912196e-05,0.0,0.0,0.004197464790195227,8.610202296071364,0.6673999959250005,0.21059684477651502,0.8895685813916054,1.0996060989850243,0.04442209351814856,0.01598428424042851,0.045903585510974176,0.04357166075441299,0.13400794267704963,0.3952117811665277,0.1596591149992227,0.06280650677671468,0.05616405443984341,0.03719773308647908,0.04949333634834716,0.019884958378676314,0.1011490029255056,29.245784759521484,0.5007147305253623
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.42.58 PM.png,0.5381316048431951,2.0099712438551265,0.6139093492081011,0.9847331232506704,0.840042744318846,0.8343588970127296,1.2262443438914028,0.584408362920275,3.1878868022512177,7.644055364342572,11.44285868484995,13.161913620358998,-25.564976917723822,-17.145250927074997,25.67956082973841,153.53321838378906,45.43121337890625,80.35161590576172,67.36238861083984,75.57760620117188,71.848388671875,49.62091827392578,73.66426086425781,146.2424774169922,82.76842498779297,153.6068115234375,45.540428161621094,0.7065850496292114,0.0007354256813414395,0.0005565383471548557,0.0014907276490703225,0.04770328477025032,0.24292898178100586,7.5617833560654155,0.821018870871449,0.20379018929694573,0.9416443589131964,0.6475963593963374,0.041563822202606654,0.008944366043211227,0.027648029258015145,0.024308799268549623,0.11472640178092267,0.35835105642901155,0.23728409294190136,0.07405935083778896,0.04460257200214665,0.06829520383216393,0.04178012760628888,0.008149311283814673,0.009182882471030192,82.76842498779297,0.5381316048431951
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.43.26 PM.png,0.5866456505847953,2.226519103513371,0.47094441327919134,0.9582581872908867,0.7350940299789136,0.7385772007878828,1.0836012861736335,0.6090802280241898,3.196905078663357,8.201898320642412,11.628707432930542,13.17371844120141,25.587449615820194,17.337163753537197,26.200414227524757,164.3263702392578,40.172821044921875,92.56562042236328,38.065467834472656,75.27701568603516,38.475341796875,13.037407875061035,33.254234313964844,140.36355590820312,43.4544792175293,164.32666015625,40.17333221435547,0.9608919620513916,0.00020767623209394515,1.2979764505871572e-05,7.787859067320824e-05,7.787859067320824e-05,0.038731615990400314,6.633462538117946,0.8016857569526875,0.2844750970668044,0.9339113779557957,0.6546038197677875,0.08094616211289339,0.016808795088457094,0.037044248017340964,0.04480614721648949,0.14437392105707203,0.318302765987825,0.2020300351751619,0.0856534662461223,0.046649273782173595,0.044403774515530285,0.059927572913827346,0.001998883740248952,0.17748530041665045,43.4544792175293,0.5866456505847953
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.43.54 PM.png,0.6210749879923151,2.1246353876341586,0.32225327128336495,0.9838320434632714,0.8037781662781662,0.8600620998721747,1.0576923076923077,0.6271904590229164,3.199460330928724,8.92187799982859,11.109566579846307,14.639560858475638,28.416724267375795,-19.12270094020063,-27.515947070408505,148.3826446533203,48.39401626586914,82.61473846435547,43.08710861206055,69.47830200195312,43.040096282958984,25.185495376586914,53.97800064086914,145.12644958496094,43.75435256958008,148.3826446533203,48.39401626586914,0.8895078301429749,3.625070894486271e-05,0.0,0.0,0.0,0.11045591533184052,5.343129393895179,0.8187787557711643,0.23420765391835816,0.94187736965541,0.578082801072726,0.054884252777309704,0.01335234481675266,0.032396051089333834,0.03571903283105961,0.14454366398008628,0.306717256546274,0.2270623633046147,0.08691711879357637,0.0497118068562176,0.049760141136097245,0.05382022064598765,0.08255495003443818,0.18063728748021315,43.75435256958008,0.6210749879923151
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.44.05 PM.png,0.98396875,3.117423672481589,0.28282586458749914,0.98396875,0.98396875,0.6359857547890352,1.024,0.7913519016540573,3.184843885674259,9.130218046485624,12.223540885349552,15.218692677726022,29.082506999007176,-19.783859147229794,-29.004655918121003,202.80641174316406,44.90763854980469,134.81454467773438,59.283042907714844,104.25548553466797,56.50741958618164,12.5156888961792,18.497909545898438,130.51751708984375,55.475502014160156,202.80670166015625,44.90765380859375,0.9883761405944824,3.1759140256326646e-05,3.1759140256326646e-05,0.0,0.0,0.01156032644212246,2.1918245779687355,0.761499933475438,0.15064062164459802,0.9765172702916771,0.5913045151193006,0.02274908309383074,0.01745164671134119,0.0401911900149268,0.038095086861244326,0.1574459300663766,0.28737256645599774,0.2033855241845841,0.08438403150506558,0.055403817448470796,0.055927843236891414,0.06034236351510147,0.00262012894210309,0.10475751897608537,55.475502014160156,0.98396875
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.45.35 PM.png,0.527202868852459,2.094441490032621,0.2653349567750283,0.9431477973972017,0.7152488184598277,0.7550258874274656,1.101010101010101,0.5792943343715706,3.1995326834269116,9.274820878765523,11.548365917654609,13.261410144109766,-26.027779597359135,18.689934269058362,-25.711821670335105,187.9109649658203,42.46982955932617,124.11249542236328,43.41156768798828,57.90085220336914,34.605865478515625,15.103779792785645,5.668464183807373,179.6746368408203,32.67792892456055,187.9112548828125,42.47028732299805,0.9987367391586304,6.47815249976702e-05,3.23907624988351e-05,0.0,0.00022673534112982452,0.0009393321233801544,11.335987468202623,0.662582832867278,0.2841983380008494,0.9231407426009145,1.2091294509901955,0.08078274889564951,0.01817121756874939,0.035662229132251484,0.05007611829106339,0.1630227059242704,0.3595374599164318,0.17503967868363943,0.07168075664820393,0.046804651313445404,0.03187250996015936,0.048132672561785377,9.717228646390049e-05,0.202474654228614,32.67792892456055,0.527202868852459
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.45.44 PM.png,0.5837095088819226,2.028908082762733,0.3819822649394896,0.991058280848044,0.7756317689530686,0.8835609559982783,1.0653846153846154,0.6070587982228293,3.202696735900931,8.613482085696518,12.007407882014956,14.938747362615752,-28.44462319736302,-19.350157312108,28.750297335642262,218.40164184570312,27.175039291381836,163.61279296875,30.69491195678711,87.89837646484375,26.219270706176758,17.243621826171875,4.598923683166504,152.86477661132812,24.89923667907715,218.40199279785156,27.175514221191406,0.9985678791999817,0.0005012441542930901,1.7901576939038932e-05,0.00017901576939038932,0.00014321261551231146,0.0005907520535402,7.773081602700186,0.7370128324534586,0.250839636374084,0.9543316386386216,0.8377612807784687,0.0629532938881871,0.012155170870553695,0.03168579151823275,0.03730688673672151,0.14851148386172822,0.37151143015699684,0.20962746817994665,0.07010257603694886,0.04214031256153667,0.033046311380032584,0.04391256869730223,7.160630851578024e-05,0.020891140509478885,24.89923667907715,0.5837095088819226
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.46.43 PM.png,0.9514751297719956,3.3439560786265856,0.274124317147961,0.9514751297719956,0.9514751297719956,0.5342035265671293,1.04093567251462,0.7779721802579014,3.175416985265033,9.167840145697912,11.549176827642,13.277906257644476,-26.223173461810205,-17.878042609793408,-25.711042213320518,191.43336486816406,34.46426010131836,175.66392517089844,44.55518341064453,132.6905517578125,68.43827056884766,33.064476013183594,44.53879165649414,85.81893920898438,68.53897094726562,191.67294311523438,34.698604583740234,0.8313508033752441,0.020104624330997467,0.04633817821741104,0.01584026776254177,0.012292393483221531,0.07407375425100327,2.3715079881097365,0.8755748232446374,0.2323756091756951,0.9757416435941777,0.33760159475954876,0.05401645306471304,0.004799558026311246,0.01928455509132972,0.012698111253064467,0.09347916163115914,0.2212717102310003,0.24584786436932426,0.05674009875349608,0.045587168951348365,0.26924139359828736,0.031050378094679053,0.00441110458892994,0.06911881495804703,68.53897094726562,0.9514751297719956
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.51.01 PM.png,0.5262783062140891,2.0628892252206565,0.2562679851752835,0.9549875147851229,0.7244765702891326,0.7751688670050633,1.0805084745762712,0.5781282556158337,3.2005055600556123,9.339293364423847,11.481722767197187,13.537475289068048,-26.49881142847398,18.523884972865616,-26.075971582413228,198.6669921875,35.77356719970703,132.8356170654297,37.19053268432617,66.98270416259766,30.566490173339844,14.789812088012695,3.806363344192505,171.13861083984375,28.427993774414062,198.66708374023438,35.77370834350586,0.9996100664138794,0.0,0.0,0.0,9.174522710964084e-05,0.0002981719735544175,9.506739819144787,0.7083894156182029,0.28253443597490346,0.9372261450643251,0.9861644755937122,0.07984429942244668,0.012683777150852085,0.03403747792380559,0.040666070322713826,0.15362737677469668,0.3818206839606413,0.19525677194431065,0.07085024885891879,0.04036789834629235,0.028005229477740316,0.04268446524002844,2.2936305878575197e-05,0.10931443381728939,28.427993774414062,0.5262783062140891
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.52.30 PM.png,0.7643120070113936,2.3416452423386613,0.41246445392913605,0.9933479132494988,0.8282018651826245,0.8736018146671475,1.0092879256965945,0.6966714150167075,3.1983671570916536,8.460030139181404,11.203980688495056,13.238057172347936,25.47325382781833,17.484701928769468,26.058459281799486,183.25631713867188,48.72942352294922,113.39141845703125,42.183502197265625,82.47223663330078,40.976016998291016,12.980735778808594,27.73257064819336,139.331787109375,45.253414154052734,183.2566375732422,48.72989273071289,0.9721012115478516,0.000493074010591954,5.73341894778423e-05,0.00013760205183643848,0.0,0.02721080556511879,4.759922667705203,0.7808876985881187,0.2042171292908745,0.9587381928596101,0.6291315573219413,0.041732915474500476,0.012991927346115035,0.035925603155673794,0.03578800110081644,0.13374919732134666,0.3485918723052931,0.21744564718833134,0.07537152554811485,0.04679616548940464,0.04371158609301899,0.049628474451885146,0.0024080359600036692,0.05624483992294285,45.253414154052734,0.7643120070113936
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.53.20 PM.png,0.6763982351447435,2.4281992231440412,0.5190677177872338,0.960557602803791,0.8027443446158483,0.7206952715845454,1.1339869281045751,0.6561607970490021,3.1924217612249453,8.000325134641885,11.48048343945343,12.815869510199278,24.969290461840238,17.075082576307647,25.774997684520468,176.478271484375,34.17624282836914,80.54877471923828,44.918846130371094,65.29296875,42.896148681640625,4.727113723754883,6.839690208435059,164.15965270996094,46.097591400146484,176.478515625,34.175106048583984,0.998545229434967,7.039196498226374e-05,1.1731994163710624e-05,4.6927976654842496e-05,0.0,0.001325715333223343,5.979665634553225,0.8229174565274922,0.2486376954966918,0.9342913439607579,0.5916878157587437,0.06185114547367401,0.00998392716777925,0.02749979469009937,0.02463718807560097,0.12914579349343594,0.3461172964792285,0.23200018771190914,0.07998873728545115,0.0514682590893626,0.05630184074990908,0.04285697525722398,0.0025810387507772445,0.016225348146931495,46.097591400146484,0.6763982351447435
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.55.27 PM.png,0.5960672061524335,2.095346000442104,0.24451064056118196,0.984023402340234,0.8117849361510879,0.8516813708122656,1.0447284345047922,0.6155232309951801,3.2025743379471585,9.427657134999027,12.221386797319914,14.275122975548179,27.5245361731185,20.1061715287421,28.471362218958877,198.04542541503906,29.958486557006836,113.95509338378906,31.856950759887695,89.44839477539062,33.54396057128906,8.099257469177246,11.596263885498047,139.74766540527344,38.64150619506836,198.0511016845703,29.960737228393555,0.9914306402206421,0.002647826913744211,0.0006258499925024807,0.0006499211885966361,0.0002407115389360115,0.0044050212018191814,6.434323844665798,0.7909295638941534,0.24391896350778458,0.9368298523265767,0.6690788338384182,0.059552301584035336,0.013889056049682862,0.03555309494866826,0.03974147580247211,0.1432955817396223,0.33218192978444283,0.20965975423351427,0.0838037238075752,0.044254817239760734,0.0421124845041944,0.055508081890067035,0.000204604811823751,0.0493458663810223,38.64150619506836,0.5960672061524335
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.55.52 PM.png,0.5246411700581395,2.489015343090701,0.5659420147032147,0.863900973560539,0.6627046358629131,0.528889379647348,1.131578947368421,0.5761825803624434,3.1809523064504592,7.80128529411629,11.228602866888876,12.359203954949184,24.723750946813084,16.27942458029993,-24.16938619686536,216.01881408691406,54.96367263793945,179.28590393066406,61.64150619506836,75.20433807373047,41.94797134399414,21.13999366760254,11.262812614440918,167.59255981445312,47.02003860473633,216.02110290527344,54.964080810546875,0.9879370331764221,0.00776301184669137,0.0,0.00014429389557335526,0.000418452313169837,0.003737211925908923,7.578854134216855,0.8937071585170477,0.3679276149308407,0.9725557729906488,0.499600656728649,0.1353821021209098,0.0033187596496544163,0.015439447065783587,0.0075465708555185205,0.09236252398886051,0.2706664935139893,0.27502416922788336,0.05607260868937853,0.05965109735509285,0.19294980015295154,0.026968529500887406,0.006911677705149849,0.11859515461091151,47.02003860473633,0.5246411700581395
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.57.26 PM.png,0.6251283212560387,2.1190731964047944,0.42524302770297157,0.9873859910581222,0.7947278519883311,0.8697034492357125,1.0705128205128205,0.6290449523538694,3.200960113317032,8.407117211440909,11.88053969318358,13.990500471323223,27.22547168460252,18.75295365078551,26.98835044197028,198.8121337890625,55.450157165527344,138.53033447265625,53.30918884277344,88.18882751464844,37.27240753173828,13.242148399353027,11.93856430053711,142.81695556640625,33.00491714477539,198.8121337890625,55.450157165527344,0.9960394501686096,0.0,0.0,0.0,0.0,0.00396053958684206,5.16053869117918,0.8496041059804793,0.23655563870276866,0.9699768983698036,0.4796313713306901,0.0559774865636749,0.012654406703937597,0.0330487701800355,0.03091152782641245,0.1339338541603777,0.30415252907011847,0.22940942077109772,0.08943815883212385,0.051619836506997356,0.05734329908110654,0.05748819686779284,0.004177886182788558,0.2101621647729331,33.00491714477539,0.6251283212560387
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 2.57.42 PM.png,0.5002464157706094,1.8687874530422743,0.3304756471861989,0.9946845629612032,0.7835438596491228,0.8995195483353347,1.0526315789473684,0.5641769515421227,3.203836969113335,8.884400776704888,12.553632233589743,15.525536393554626,29.429240918801746,19.96783405587683,29.990345436314904,214.80007934570312,57.407535552978516,195.5322723388672,56.05586242675781,76.7621078491211,30.947010040283203,25.38751792907715,7.70571231842041,161.6916046142578,35.64375686645508,214.85635375976562,57.29391098022461,0.9781917333602905,0.017016703262925148,0.0028062632773071527,0.0006269311998039484,0.00014926932635717094,0.001209081499837339,7.926700959069564,0.8417817971912986,0.2899572572776009,0.9676178585406269,0.6245513207892546,0.08411074535042576,0.01052348752854776,0.03373486782201125,0.025868374307763498,0.1251921842580568,0.2629976266177063,0.2448464764975445,0.0842476079590405,0.06006597704237756,0.0986222441150568,0.05390115385189497,0.054304181033839355,0.0656785037242697,35.64375686645508,0.5002464157706094
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 3.00.00 PM.png,0.7015309343434344,2.4811171597494988,0.2677440853582885,0.9330086795898448,0.764516683866529,0.7078868147906101,1.1145510835913313,0.6644760181463365,3.190816475392336,9.241108513167811,10.874277747162086,12.87311547807947,25.09030957887358,17.65156530456919,24.796786028751026,177.41436767578125,46.183712005615234,158.75523376464844,48.81135559082031,111.79125213623047,55.61921691894531,30.246337890625,26.91655731201172,99.17532348632812,50.071231842041016,178.0782470703125,46.799964904785156,0.8679385185241699,0.018054399639368057,0.008054174482822418,0.10129586607217789,0.003307160921394825,0.0013498616172000766,5.976909978950593,0.8592830632133297,0.2660525948227846,0.9682910139068924,0.5064508432067453,0.07079848307390914,0.007086773605705415,0.023532587909739253,0.017660689779297623,0.11136358523251366,0.28574321132083963,0.2909064320907107,0.07302751467974533,0.055310580665481786,0.09458030551868433,0.04078831919728228,0.0047582622781164935,0.2271029719453756,50.071231842041016,0.7015309343434344
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 3.00.56 PM.png,0.5802768062655068,2.0808272067377547,0.2807843398801312,0.9857434842772086,0.808025308025308,0.840251563505779,1.0129870129870129,0.6071427446161484,3.202628590300504,9.178892792576875,11.692131292853444,14.865269452176744,28.239076268939247,19.64091748614766,-28.346140510686826,223.0050506591797,23.698482513427734,154.93092346191406,29.459957122802734,111.82169342041016,38.56908416748047,11.441569328308105,4.013706207275391,128.72476196289062,37.0248908996582,223.0050506591797,23.698482513427734,0.9997166991233826,0.0,0.0,0.0,0.0,0.000283329893136397,6.232622135750965,0.7862071217217108,0.23279701317607368,0.9589114657111625,0.6549077357325024,0.05424154234618245,0.015905110241087986,0.04279569338553472,0.04316917370698537,0.1447300638780136,0.3110060787141974,0.2104368431897795,0.08364671337317123,0.047960024726973007,0.041237378940861324,0.05911291984339584,0.0,0.01031578405110241,37.0248908996582,0.5802768062655068
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 3.01.21 PM.png,0.6124610922467459,2.140359028601033,0.5412875187752537,0.9721801134130593,0.8180035903250189,0.8370505689024123,1.1020408163265305,0.6233222135111486,3.192111226028891,7.914981422149105,11.7689253326031,13.252770477548136,-26.350463763805877,-18.079203009363063,-25.77865289959273,172.803955078125,42.927696228027344,152.88063049316406,44.09640884399414,115.86154174804688,45.29894256591797,33.0694465637207,33.13028335571289,85.42935180664062,47.91154098510742,173.86050415039062,42.95685577392578,0.8009586930274963,0.05044613033533096,0.027865206822752953,0.09329791367053986,0.013513904064893723,0.013918166048824787,7.915704504520948,0.7908343733100831,0.218734961150207,0.9472715331038906,0.7136441956693891,0.047878524960110205,0.010597441598567757,0.03413126967168144,0.02887586266639716,0.12936386474545927,0.33906037942883543,0.23730183939245186,0.07591464294995813,0.04868470445554561,0.049753111374202304,0.04631688371690104,0.007709855331928041,0.10435736767635934,47.91154098510742,0.6124610922467459
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 3.02.09 PM.png,0.5674894957983193,2.0155037261131485,0.18457336946766176,0.9901993228623068,0.7717857142857143,0.875421648150647,1.0158730158730158,0.6002641047126456,3.2033329839039224,9.929127086004986,11.652222601293404,15.24218592003619,-28.818463341613004,-20.246577554243117,-28.80352100525121,185.05950927734375,42.626441955566406,109.16414642333984,48.53247833251953,87.4749755859375,49.906002044677734,23.591842651367188,49.77182388305664,141.1927032470703,46.68397903442383,185.05950927734375,42.626441955566406,0.9053550362586975,0.0,0.0,0.0,0.0,0.09464497119188309,6.026855522882616,0.8111666982625103,0.24820465823099133,0.955048916556797,0.6131719949794061,0.061623298016278846,0.010270450922926628,0.028009152141498277,0.029795876394673248,0.14097125816237338,0.35935009512057176,0.22479304848578333,0.07888580389737261,0.04236721682348707,0.04123605326752018,0.04432104478379351,0.0012982672630983598,0.09362949251889557,46.68397903442383,0.5674894957983193
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 3.03.21 PM.png,0.423421469041907,1.7691300454881032,0.3642361678183243,0.9786173538606736,0.8216169369815526,0.8492477100748138,1.0406091370558375,0.5189518659298097,3.2015166470161605,8.6999441077103,13.85506203093271,14.239319386432394,28.727176929018153,18.59416363149627,-28.304866983412985,177.96726989746094,48.880165100097656,171.8768310546875,54.83053207397461,114.94005584716797,52.7977294921875,30.223411560058594,19.481979370117188,96.41276550292969,42.678810119628906,179.70645141601562,49.42220687866211,0.5511286854743958,0.4059552252292633,0.0023808805271983147,0.029444562271237373,0.008438563905656338,0.002652120077982545,9.007359288893225,0.8096888710679854,0.21184941410898897,0.9521830124609777,0.6920537860433272,0.044919683302340224,0.008167324673759078,0.027304782857659506,0.025647207739368915,0.12320303788312588,0.3436303908863506,0.24550194388354782,0.07691148548868328,0.048551882101202495,0.06015490792923661,0.04092703655706579,0.021669027455471505,0.18772791657876495,42.678810119628906,0.423421469041907
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 3.04.47 PM.png,0.4956239412761152,1.8667887481565202,0.22509116602141827,0.9879009566685425,0.7896986054880791,0.8762592021377493,1.0263157894736843,0.5562392076887042,3.2031736052450954,9.576685907628141,12.006981901101755,15.387431375416345,-29.11763922080679,20.424189517444418,29.230714042407563,186.6931610107422,30.83415412902832,138.2245635986328,33.11821365356445,105.23262786865234,37.97450637817383,15.647963523864746,21.60848045349121,112.87548828125,39.66299057006836,186.73667907714844,30.859413146972656,0.9699515700340271,0.004272287245839834,0.0006883129244670272,0.001969998935237527,0.0103958984836936,0.012721921317279339,8.717706387821279,0.7183790910459003,0.23089559121730516,0.9342151235893408,0.9140188927579385,0.053347671760150504,0.021313965631823792,0.04528624323554543,0.046995158074622616,0.1376151144023545,0.33179056299249976,0.1942466533751068,0.07659261369030665,0.050460457609418016,0.03868793316244185,0.05701129782588057,0.002468432545333713,0.09415646064748884,39.66299057006836,0.4956239412761152
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 3.05.13 PM.png,0.5169483350696454,2.242753787919401,0.4613187434765419,0.9133376508282773,0.7038851528843123,0.6455498361789155,1.2379032258064515,0.5735834525667136,3.1914857687486835,8.231306165382156,11.684730997315373,13.568827084065717,26.218031658026213,-18.128512611136923,-26.6988525895679,172.2921142578125,27.533382415771484,111.060791015625,42.5128173828125,87.01029968261719,51.483917236328125,25.18982696533203,45.69643020629883,132.5461883544922,52.622657775878906,172.56045532226562,27.886781692504883,0.8827974796295166,0.0001492787996539846,0.0,0.0,0.06659699976444244,0.05045623332262039,7.3738878470592875,0.8162808340975347,0.3138522978444488,0.9428310577644393,0.6506249270537512,0.0985239394644695,0.01291261592431565,0.03629340747513575,0.03618144837752608,0.13474277397324178,0.3322013024575022,0.2277061446884738,0.07680394096023586,0.05122128715642552,0.04288033438450486,0.0490567446026385,7.463939840644884e-05,0.09212367748315949,52.622657775878906,0.5169483350696454
apple,rottenapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\rottenapples\Screen Shot 2018-06-07 at 3.06.22 PM.png,0.6429758738601824,2.1515143539290604,0.19320049977612996,0.9868910217470538,0.7834553398339168,0.862417450017512,1.0062305295950156,0.6359941820687258,3.203958524884111,9.849580214611464,12.38358710288455,15.306431179787397,29.2648349965576,20.47870570795593,29.187865649828368,168.45455932617188,47.484622955322266,108.96099853515625,39.76295471191406,87.54676055908203,35.11518096923828,13.296746253967285,31.58132553100586,121.36265563964844,36.24822998046875,168.45455932617188,47.484622955322266,0.964570164680481,0.00016003742348402739,0.0,0.0,0.0,0.035269785672426224,5.898112345725039,0.7853284192401538,0.24032887537623468,0.9487376147808451,0.6599976129818146,0.05778079280998292,0.01533897157489136,0.0359591781462742,0.03882754120963672,0.13414829313931873,0.34211077051864436,0.20497100860508918,0.07664561559010723,0.049377700631532295,0.0471617978358016,0.05545912274870431,0.0038162770370917505,0.05133508143442774,36.24822998046875,0.6429758738601824
